station_id,phase_time,phase_score,phase_type,event_index
NC.42,2019-01-01T00:00:08.821,0.6780751210339082,P,61
NC.42,2019-01-01T00:00:15.105,0.516885429822094,S,61
NC.43,2019-01-01T00:00:07.604,0.8046970537636013,P,61
NC.43,2019-01-01T00:00:13.029,0.5121986341774878,S,61
NC.44,2019-01-01T00:00:07.286,0.5233946291088422,P,61
NC.44,2019-01-01T00:00:12.487,0.7097879574420117,S,61
NC.45,2019-01-01T00:00:07.935,0.8742848468869743,P,61
NC.45,2019-01-01T00:00:13.594,0.6789158368987593,S,61
NC.46,2019-01-01T00:00:04.003,0.7465664151712912,P,61
NC.46,2019-01-01T00:00:06.856,0.6753766964004856,S,61
NC.47,2019-01-01T00:00:12.38,0.7912294397570854,P,61
NC.47,2019-01-01T00:00:21.208,0.8329612258866691,S,61
NC.48,2019-01-01T00:00:05.028,0.6632360016684076,P,61
NC.48,2019-01-01T00:00:08.612,0.9601914915505384,S,61
NC.49,2019-01-01T00:00:06.98,0.5989981544963241,P,61
NC.49,2019-01-01T00:00:11.954,0.5974494112085555,S,61
NC.50,2019-01-01T00:00:13.366,0.5228345589591445,P,61
NC.50,2019-01-01T00:00:22.887,0.7822533794621451,S,61
NC.01,2019-01-01T00:00:06.712,0.5461264621033362,P,62
NC.01,2019-01-01T00:00:11.5,0.5772523890620003,S,62
NC.02,2019-01-01T00:00:03.117,0.7246864948599159,P,62
NC.02,2019-01-01T00:00:05.351,0.9403750073824457,S,62
NC.03,2019-01-01T00:00:06.068,0.9320650110147262,P,62
NC.03,2019-01-01T00:00:10.402,0.8371697705095409,S,62
NC.04,2019-01-01T00:00:04.032,0.6320725985142328,P,62
NC.04,2019-01-01T00:00:06.908,0.7811925902027999,S,62
NC.05,2019-01-01T00:00:04.592,0.7918269179878674,P,62
NC.05,2019-01-01T00:00:07.868,0.7689881020038547,S,62
NC.06,2019-01-01T00:00:03.13,0.5393326794508584,P,62
NC.06,2019-01-01T00:00:05.364,0.5105304437674163,S,62
NC.07,2019-01-01T00:00:10.832,0.8502053511331431,P,62
NC.07,2019-01-01T00:00:18.555,0.9600287391979003,S,62
NC.08,2019-01-01T00:00:15.359,0.8327504997853317,P,62
NC.08,2019-01-01T00:00:26.315,0.6019366209501449,S,62
NC.09,2019-01-01T00:00:09.255,0.8581099658496756,P,62
NC.09,2019-01-01T00:00:15.856,0.637689356729572,S,62
NC.10,2019-01-01T00:00:04.541,0.8005930982709198,P,62
NC.10,2019-01-01T00:00:07.784,0.6375270896916043,S,62
NC.11,2019-01-01T00:00:09.277,0.5606784682473207,P,62
NC.11,2019-01-01T00:00:15.907,0.6822870184972885,S,62
NC.12,2019-01-01T00:00:09.018,0.6190003806801783,P,62
NC.12,2019-01-01T00:00:15.455,0.8133930943773116,S,62
NC.13,2019-01-01T00:00:10.978,0.8303474955186785,P,62
NC.13,2019-01-01T00:00:18.812,0.7592928410111948,S,62
NC.14,2019-01-01T00:00:14.293,0.8913450247820378,P,62
NC.14,2019-01-01T00:00:24.487,0.6983108271906981,S,62
NC.15,2019-01-01T00:00:05.771,0.8698988831822111,P,62
NC.15,2019-01-01T00:00:09.887,0.8206582744541863,S,62
NC.16,2019-01-01T00:00:13.972,0.7110133495255948,P,62
NC.16,2019-01-01T00:00:23.94,0.8709558644663402,S,62
NC.17,2019-01-01T00:00:03.026,0.91277570421892,P,62
NC.17,2019-01-01T00:00:05.189,0.6389250628267418,S,62
NC.18,2019-01-01T00:00:04.385,0.6825777291825164,P,62
NC.18,2019-01-01T00:00:07.519,0.8607399920422099,S,62
NC.19,2019-01-01T00:00:10.457,0.5996398113418244,P,62
NC.19,2019-01-01T00:00:17.913,0.5063715137328384,S,62
NC.20,2019-01-01T00:00:10.615,0.9373078915430126,P,62
NC.20,2019-01-01T00:00:18.194,0.9706859163391117,S,62
NC.21,2019-01-01T00:00:09.052,0.7116349164925706,P,62
NC.21,2019-01-01T00:00:15.51,0.5244035683518194,S,62
NC.22,2019-01-01T00:00:08.048,0.8525626480916293,P,62
NC.22,2019-01-01T00:00:13.789,0.9510875714786377,S,62
NC.23,2019-01-01T00:00:08.164,0.6424960671324043,P,62
NC.23,2019-01-01T00:00:13.986,0.5024604373063444,S,62
NC.24,2019-01-01T00:00:14.611,0.7606380144825555,P,62
NC.24,2019-01-01T00:00:25.034,0.9684689180208708,S,62
NC.25,2019-01-01T00:00:12.562,0.9113404671956167,P,62
NC.25,2019-01-01T00:00:21.521,0.7351425395894731,S,62
NC.26,2019-01-01T00:00:09.329,0.668925342701951,P,62
NC.26,2019-01-01T00:00:15.984,0.6021314427818005,S,62
NC.27,2019-01-01T00:00:08.757,0.722004455298926,P,62
NC.27,2019-01-01T00:00:15.002,0.592060320707087,S,62
NC.28,2019-01-01T00:00:08.636,0.8594507855638063,P,62
NC.28,2019-01-01T00:00:14.793,0.7133637954275736,S,62
NC.29,2019-01-01T00:00:03.531,0.8047828564977957,P,62
NC.29,2019-01-01T00:00:06.062,0.5542645871290401,S,62
NC.30,2019-01-01T00:00:03.256,0.8575229092560972,P,62
NC.30,2019-01-01T00:00:05.588,0.6341679176290039,S,62
NC.31,2019-01-01T00:00:10.826,0.6886778934405844,P,62
NC.31,2019-01-01T00:00:18.553,0.8092046905734305,S,62
NC.32,2019-01-01T00:00:08.515,0.8032205972573976,P,62
NC.32,2019-01-01T00:00:14.596,0.7942793326376393,S,62
NC.33,2019-01-01T00:00:10.884,0.849547407674424,P,62
NC.33,2019-01-01T00:00:18.653,0.6263752695754665,S,62
NC.34,2019-01-01T00:00:11.602,0.933773551079198,P,62
NC.34,2019-01-01T00:00:19.874,0.5943195914133705,S,62
NC.35,2019-01-01T00:00:10.687,0.907148480853903,P,62
NC.35,2019-01-01T00:00:18.305,0.6238947193574869,S,62
NC.36,2019-01-01T00:00:15.435,0.8788825600566421,P,62
NC.36,2019-01-01T00:00:26.445,0.953015353492592,S,62
NC.37,2019-01-01T00:00:09.116,0.6436525592166029,P,62
NC.37,2019-01-01T00:00:15.623,0.8790559483272582,S,62
NC.38,2019-01-01T00:00:03.829,0.8427459274332239,P,62
NC.38,2019-01-01T00:00:06.561,0.5199806625707661,S,62
NC.39,2019-01-01T00:00:14.397,0.9345281116980739,P,62
NC.39,2019-01-01T00:00:24.659,0.7184300870949935,S,62
NC.40,2019-01-01T00:00:10.19,0.9459973839358267,P,62
NC.40,2019-01-01T00:00:17.464,0.9262327352806095,S,62
NC.41,2019-01-01T00:00:14.609,0.5624042810510487,P,62
NC.41,2019-01-01T00:00:25.02,0.720847045557056,S,62
NC.42,2019-01-01T00:00:10.322,0.8000881060886961,P,62
NC.42,2019-01-01T00:00:17.683,0.8966730555501105,S,62
NC.43,2019-01-01T00:00:09.789,0.8980381594638043,P,62
NC.43,2019-01-01T00:00:16.771,0.8298681034178984,S,62
NC.44,2019-01-01T00:00:04.313,0.6713390848594398,P,62
NC.44,2019-01-01T00:00:07.397,0.9973032719819216,S,62
NC.45,2019-01-01T00:00:09.843,0.7501093581689389,P,62
NC.45,2019-01-01T00:00:16.869,0.7587073062005107,S,62
NC.46,2019-01-01T00:00:05.099,0.6668392537844474,P,62
NC.46,2019-01-01T00:00:08.739,0.537670997159978,S,62
NC.47,2019-01-01T00:00:10.595,0.6328184165648233,P,62
NC.47,2019-01-01T00:00:18.146,0.881348227532727,S,62
NC.48,2019-01-01T00:00:02.259,0.6714614357726449,P,62
NC.48,2019-01-01T00:00:03.87,0.5909349042190909,S,62
NC.49,2019-01-01T00:00:04.219,0.6551058582735372,P,62
NC.49,2019-01-01T00:00:07.231,0.9310199438297266,S,62
NC.50,2019-01-01T00:00:15.317,0.5311204464424387,P,62
NC.50,2019-01-01T00:00:26.238,0.9011386572152658,S,62
NC.01,2019-01-01T00:00:05.318,0.5037739664224683,P,63
NC.01,2019-01-01T00:00:09.104,0.98821482697525,S,63
NC.02,2019-01-01T00:00:04.062,0.5181259009138304,P,63
NC.02,2019-01-01T00:00:06.966,0.836637842760275,S,63
NC.03,2019-01-01T00:00:07.821,0.5499526581807412,P,63
NC.03,2019-01-01T00:00:13.401,0.6506223110914723,S,63
NC.04,2019-01-01T00:00:03.439,0.5108476720999993,P,63
NC.04,2019-01-01T00:00:05.885,0.9180920476325015,S,63
NC.05,2019-01-01T00:00:05.963,0.7644111170137466,P,63
NC.05,2019-01-01T00:00:10.208,0.5348935135703113,S,63
NC.06,2019-01-01T00:00:05.099,0.641191740861726,P,63
NC.06,2019-01-01T00:00:08.732,0.854979582476615,S,63
NC.07,2019-01-01T00:00:09.076,0.654051988681645,P,63
NC.07,2019-01-01T00:00:15.541,0.604363760338279,S,63
NC.08,2019-01-01T00:00:13.966,0.6486329503643279,P,63
NC.08,2019-01-01T00:00:23.925,0.8610702688447669,S,63
NC.09,2019-01-01T00:00:08.486,0.8299619235972253,P,63
NC.09,2019-01-01T00:00:14.542,0.621828913301018,S,63
NC.10,2019-01-01T00:00:04.045,0.6757182992611581,P,63
NC.10,2019-01-01T00:00:06.931,0.7686900285537712,S,63
NC.11,2019-01-01T00:00:09.144,0.7167417898468749,P,63
NC.11,2019-01-01T00:00:15.675,0.912618032967381,S,63
NC.12,2019-01-01T00:00:08.507,0.8689474762597988,P,63
NC.12,2019-01-01T00:00:14.581,0.6588223967278913,S,63
NC.13,2019-01-01T00:00:10.199,0.73032784767326,P,63
NC.13,2019-01-01T00:00:17.478,0.7368189605173906,S,63
NC.14,2019-01-01T00:00:12.52,0.9024623012757965,P,63
NC.14,2019-01-01T00:00:21.449,0.8442970950663291,S,63
NC.15,2019-01-01T00:00:05.591,0.5850622839883528,P,63
NC.15,2019-01-01T00:00:09.571,0.9821600040205458,S,63
NC.16,2019-01-01T00:00:12.612,0.6957356542357169,P,63
NC.16,2019-01-01T00:00:21.611,0.7601185664155634,S,63
NC.17,2019-01-01T00:00:04.633,0.5235832517727581,P,63
NC.17,2019-01-01T00:00:07.933,0.5084425299581202,S,63
NC.18,2019-01-01T00:00:05.235,0.8617846845808168,P,63
NC.18,2019-01-01T00:00:08.962,0.6547374979480578,S,63
NC.19,2019-01-01T00:00:09.384,0.6748796330878697,P,63
NC.19,2019-01-01T00:00:16.07,0.8857956376676539,S,63
NC.20,2019-01-01T00:00:09.536,0.8943728647937665,P,63
NC.20,2019-01-01T00:00:16.344,0.9401140319195582,S,63
NC.21,2019-01-01T00:00:08.083,0.851117928215965,P,63
NC.21,2019-01-01T00:00:13.854,0.7349484011594811,S,63
NC.22,2019-01-01T00:00:06.403,0.5397938400685314,P,63
NC.22,2019-01-01T00:00:10.962,0.9317491080760147,S,63
NC.23,2019-01-01T00:00:07.106,0.5615038745625657,P,63
NC.23,2019-01-01T00:00:12.17,0.9725589358722759,S,63
NC.24,2019-01-01T00:00:13.049,0.6677725572137545,P,63
NC.24,2019-01-01T00:00:22.357,0.5221932990786108,S,63
NC.25,2019-01-01T00:00:11.189,0.8333884324134809,P,63
NC.25,2019-01-01T00:00:19.169,0.5267816945815579,S,63
NC.26,2019-01-01T00:00:07.651,0.9518290618749302,P,63
NC.26,2019-01-01T00:00:13.104,0.9250879081041112,S,63
NC.27,2019-01-01T00:00:07.523,0.5680550971925271,P,63
NC.27,2019-01-01T00:00:12.891,0.9446738188019721,S,63
NC.28,2019-01-01T00:00:08.928,0.6235534451674806,P,63
NC.28,2019-01-01T00:00:15.293,0.633655545143035,S,63
NC.29,2019-01-01T00:00:05.509,0.5476181141506689,P,63
NC.29,2019-01-01T00:00:09.442,0.7409958896211419,S,63
NC.30,2019-01-01T00:00:03.13,0.6577282195771141,P,63
NC.30,2019-01-01T00:00:05.367,0.9109790096735941,S,63
NC.31,2019-01-01T00:00:09.745,0.8676828943268049,P,63
NC.31,2019-01-01T00:00:16.699,0.9750096788654425,S,63
NC.32,2019-01-01T00:00:09.059,0.7782196741673629,P,63
NC.32,2019-01-01T00:00:15.528,0.7763108976252449,S,63
NC.33,2019-01-01T00:00:09.763,0.9595746116066146,P,63
NC.33,2019-01-01T00:00:16.73,0.6236286796493313,S,63
NC.34,2019-01-01T00:00:09.889,0.9822476776433149,P,63
NC.34,2019-01-01T00:00:16.933,0.9201180244673809,S,63
NC.35,2019-01-01T00:00:09.289,0.6562503305389256,P,63
NC.35,2019-01-01T00:00:15.907,0.6762818408140912,S,63
NC.36,2019-01-01T00:00:13.641,0.7472362407372761,P,63
NC.36,2019-01-01T00:00:23.368,0.5180468165594354,S,63
NC.37,2019-01-01T00:00:07.521,0.7480030789701289,P,63
NC.37,2019-01-01T00:00:12.883,0.5736051064883028,S,63
NC.38,2019-01-01T00:00:04.204,0.5817439978612895,P,63
NC.38,2019-01-01T00:00:07.195,0.7476580146350595,S,63
NC.39,2019-01-01T00:00:12.88,0.5314820935345256,P,63
NC.39,2019-01-01T00:00:22.056,0.8662830770564534,S,63
NC.40,2019-01-01T00:00:10.827,0.7738834171356086,P,63
NC.40,2019-01-01T00:00:18.555,0.5202700446221463,S,63
NC.41,2019-01-01T00:00:12.826,0.8789672142020549,P,63
NC.41,2019-01-01T00:00:21.96,0.6102461678114641,S,63
NC.42,2019-01-01T00:00:08.974,0.7234714797759547,P,63
NC.42,2019-01-01T00:00:15.376,0.5339474245207593,S,63
NC.43,2019-01-01T00:00:08.728,0.7668958076108886,P,63
NC.43,2019-01-01T00:00:14.946,0.6014527528537561,S,63
NC.44,2019-01-01T00:00:05.967,0.9030902437103684,P,63
NC.44,2019-01-01T00:00:10.222,0.8718128299573396,S,63
NC.45,2019-01-01T00:00:08.721,0.946069371386093,P,63
NC.45,2019-01-01T00:00:14.946,0.5067793411862245,S,63
NC.46,2019-01-01T00:00:06.129,0.5334881266711632,P,63
NC.46,2019-01-01T00:00:10.495,0.5999778494979805,S,63
NC.47,2019-01-01T00:00:09.58,0.7302599662002061,P,63
NC.47,2019-01-01T00:00:16.41,0.9049854606341152,S,63
NC.48,2019-01-01T00:00:03.785,0.7418915989493196,P,63
NC.48,2019-01-01T00:00:06.478,0.5571122840061018,S,63
NC.49,2019-01-01T00:00:06.023,0.6635049287302801,P,63
NC.49,2019-01-01T00:00:10.312,0.7874775531263236,S,63
NC.50,2019-01-01T00:00:13.886,0.8638332849621824,P,63
NC.50,2019-01-01T00:00:23.786,0.9870548968042961,S,63
NC.01,2019-01-01T00:00:06.223,0.682295702114363,P,64
NC.01,2019-01-01T00:00:10.658,0.5382327285904808,S,64
NC.02,2019-01-01T00:00:09.209,0.5890224212259504,P,64
NC.02,2019-01-01T00:00:15.781,0.576392369266403,S,64
NC.03,2019-01-01T00:00:08.432,0.8011932916797178,P,64
NC.03,2019-01-01T00:00:14.454,0.8584134869562587,S,64
NC.04,2019-01-01T00:00:07.833,0.5919402478301974,P,64
NC.04,2019-01-01T00:00:13.419,0.7156004180018043,S,64
NC.05,2019-01-01T00:00:11.445,0.7494643774920449,P,64
NC.05,2019-01-01T00:00:19.601,0.811213479083284,S,64
NC.06,2019-01-01T00:00:08.473,0.7537518590328351,P,64
NC.06,2019-01-01T00:00:14.52,0.7651980827884983,S,64
NC.07,2019-01-01T00:00:11.265,0.5147148832901587,P,64
NC.07,2019-01-01T00:00:19.301,0.6338570426055941,S,64
NC.08,2019-01-01T00:00:09.36,0.8515990166976628,P,64
NC.08,2019-01-01T00:00:16.03,0.9364898248761568,S,64
NC.09,2019-01-01T00:00:13.374,0.6263433991053922,P,64
NC.09,2019-01-01T00:00:22.907,0.6127102407413154,S,64
NC.10,2019-01-01T00:00:08.808,0.7074805008942366,P,64
NC.10,2019-01-01T00:00:15.089,0.823384436763017,S,64
NC.11,2019-01-01T00:00:14.998,0.9379127027680032,P,64
NC.11,2019-01-01T00:00:25.696,0.5822877734513267,S,64
NC.12,2019-01-01T00:00:13.826,0.9889712597883891,P,64
NC.12,2019-01-01T00:00:23.68,0.9977617832285226,S,64
NC.13,2019-01-01T00:00:15.132,0.9817468083832142,P,64
NC.13,2019-01-01T00:00:25.922,0.5154603914546378,S,64
NC.14,2019-01-01T00:00:12.103,0.6073775796651375,P,64
NC.14,2019-01-01T00:00:20.727,0.9878915481802335,S,64
NC.15,2019-01-01T00:00:03.06,0.7023791449228796,P,64
NC.15,2019-01-01T00:00:05.241,0.7882077037696653,S,64
NC.16,2019-01-01T00:00:08.136,0.7733939211517477,P,64
NC.16,2019-01-01T00:00:13.942,0.6095803368967163,S,64
NC.17,2019-01-01T00:00:09.462,0.6909884581704442,P,64
NC.17,2019-01-01T00:00:16.208,0.8256877115443142,S,64
NC.18,2019-01-01T00:00:05.649,0.6463378599595713,P,64
NC.18,2019-01-01T00:00:09.686,0.9174630756061841,S,64
NC.19,2019-01-01T00:00:04.19,0.7584374795671276,P,64
NC.19,2019-01-01T00:00:07.183,0.9211493327524456,S,64
NC.20,2019-01-01T00:00:04.745,0.8424366726351702,P,64
NC.20,2019-01-01T00:00:08.134,0.6160529763752822,S,64
NC.21,2019-01-01T00:00:12.375,0.9665503953414538,P,64
NC.21,2019-01-01T00:00:21.201,0.6317673269424671,S,64
NC.22,2019-01-01T00:00:08.362,0.9979096001113312,P,64
NC.22,2019-01-01T00:00:14.333,0.7275003459628586,S,64
NC.23,2019-01-01T00:00:03.573,0.6674534836942354,P,64
NC.23,2019-01-01T00:00:06.119,0.9327961729696481,S,64
NC.24,2019-01-01T00:00:15.387,0.861115667219879,P,64
NC.24,2019-01-01T00:00:26.361,0.9979841207822613,S,64
NC.25,2019-01-01T00:00:07.41,0.7826283341741604,P,64
NC.25,2019-01-01T00:00:12.693,0.5326654527152068,S,64
NC.26,2019-01-01T00:00:08.96,0.5670453408039563,P,64
NC.26,2019-01-01T00:00:15.351,0.9437142641013349,S,64
NC.27,2019-01-01T00:00:05.331,0.7007517789588806,P,64
NC.27,2019-01-01T00:00:09.131,0.7002534090619168,S,64
NC.28,2019-01-01T00:00:14.897,0.9624882915897728,P,64
NC.28,2019-01-01T00:00:25.519,0.5667850648885286,S,64
NC.29,2019-01-01T00:00:09.992,0.6893137562173941,P,64
NC.29,2019-01-01T00:00:17.127,0.5409802943856765,S,64
NC.30,2019-01-01T00:00:06.991,0.8029578002746133,P,64
NC.30,2019-01-01T00:00:11.986,0.8754163838117516,S,64
NC.31,2019-01-01T00:00:04.763,0.5578900422556785,P,64
NC.31,2019-01-01T00:00:08.162,0.9817239872765745,S,64
NC.32,2019-01-01T00:00:15.079,0.5179642750808598,P,64
NC.32,2019-01-01T00:00:25.836,0.7004663936624203,S,64
NC.33,2019-01-01T00:00:05.096,0.9283600979695044,P,64
NC.33,2019-01-01T00:00:08.731,0.873733561349503,S,64
NC.34,2019-01-01T00:00:08.655,0.5628040249016679,P,64
NC.34,2019-01-01T00:00:14.823,0.5616858685712807,S,64
NC.35,2019-01-01T00:00:12.457,0.6799579628447434,P,64
NC.35,2019-01-01T00:00:21.337,0.6056157980646544,S,64
NC.36,2019-01-01T00:00:14.056,0.635172233263178,P,64
NC.36,2019-01-01T00:00:24.085,0.8311468001664226,S,64
NC.37,2019-01-01T00:00:07.706,0.7004201200276163,P,64
NC.37,2019-01-01T00:00:13.207,0.5148938306698616,S,64
NC.38,2019-01-01T00:00:05.172,0.577653294878347,P,64
NC.38,2019-01-01T00:00:08.861,0.807553592938448,S,64
NC.39,2019-01-01T00:00:15.902,0.5027833177400067,P,64
NC.39,2019-01-01T00:00:27.238,0.5118118975013672,S,64
NC.40,2019-01-01T00:00:16.945,0.6671148700859473,P,64
NC.40,2019-01-01T00:00:29.032,0.9377794800134778,S,64
NC.41,2019-01-01T00:00:10.753,0.5802367679955809,P,64
NC.41,2019-01-01T00:00:18.414,0.8519656049664034,S,64
NC.42,2019-01-01T00:00:06.035,0.6689951490094914,P,64
NC.42,2019-01-01T00:00:10.342,0.6680844682157502,S,64
NC.43,2019-01-01T00:00:03.403,0.9674551414777108,P,64
NC.43,2019-01-01T00:00:05.84,0.926229165082741,S,64
NC.44,2019-01-01T00:00:11.101,0.7686635064651797,P,64
NC.44,2019-01-01T00:00:19.021,0.6576059424707934,S,64
NC.45,2019-01-01T00:00:04.826,0.8427151795477845,P,64
NC.45,2019-01-01T00:00:08.277,0.6511309841698981,S,64
NC.46,2019-01-01T00:00:05.698,0.9932030826857118,P,64
NC.46,2019-01-01T00:00:09.77,0.6659918128118358,S,64
NC.47,2019-01-01T00:00:13.638,0.750360747976137,P,64
NC.47,2019-01-01T00:00:23.354,0.9143096461947522,S,64
NC.48,2019-01-01T00:00:08.332,0.5221436128534416,P,64
NC.48,2019-01-01T00:00:14.268,0.8880217070192274,S,64
NC.49,2019-01-01T00:00:10.956,0.7279484536590931,P,64
NC.49,2019-01-01T00:00:18.771,0.6375398625258419,S,64
NC.50,2019-01-01T00:00:09.933,0.8496507191010471,P,64
NC.50,2019-01-01T00:00:17.022,0.5580175310790112,S,64
NC.01,2019-01-01T00:00:08.448,0.5077295145608614,P,65
NC.01,2019-01-01T00:00:14.467,0.6967215137969809,S,65
NC.02,2019-01-01T00:00:09.977,0.7821632770480176,P,65
NC.02,2019-01-01T00:00:17.097,0.8646738850547862,S,65
NC.03,2019-01-01T00:00:16.273,0.8700062733068585,P,65
NC.03,2019-01-01T00:00:27.872,0.852066545783148,S,65
NC.04,2019-01-01T00:00:08.429,0.9119814771419853,P,65
NC.04,2019-01-01T00:00:14.434,0.8952041508915044,S,65
NC.05,2019-01-01T00:00:11.297,0.6564167564891039,P,65
NC.05,2019-01-01T00:00:19.35,0.5278879844190929,S,65
NC.06,2019-01-01T00:00:13.025,0.8768610618254171,P,65
NC.06,2019-01-01T00:00:22.305,0.8856623186695001,S,65
NC.07,2019-01-01T00:00:05.444,0.7236669138349336,P,65
NC.07,2019-01-01T00:00:09.327,0.6424620250650337,S,65
NC.08,2019-01-01T00:00:15.62,0.6725345912402176,P,65
NC.08,2019-01-01T00:00:26.756,0.7602059005064101,S,65
NC.09,2019-01-01T00:00:04.505,0.7675621855163469,P,65
NC.09,2019-01-01T00:00:07.731,0.9909177642668832,S,65
NC.10,2019-01-01T00:00:07.917,0.5592692566620177,P,65
NC.10,2019-01-01T00:00:13.561,0.8994958053271789,S,65
NC.11,2019-01-01T00:00:06.782,0.5366468533958682,P,65
NC.11,2019-01-01T00:00:11.621,0.8918920760681524,S,65
NC.12,2019-01-01T00:00:05.338,0.628046238763972,P,65
NC.12,2019-01-01T00:00:09.155,0.528944853751454,S,65
NC.13,2019-01-01T00:00:04.372,0.929569365363297,P,65
NC.13,2019-01-01T00:00:07.49,0.5169718948165443,S,65
NC.14,2019-01-01T00:00:09.247,0.6432085682746411,P,65
NC.14,2019-01-01T00:00:15.834,0.9634586387524658,S,65
NC.15,2019-01-01T00:00:13.131,0.9043345012116208,P,65
NC.15,2019-01-01T00:00:22.496,0.9125672193361503,S,65
NC.16,2019-01-01T00:00:14.512,0.8198123512566895,P,65
NC.16,2019-01-01T00:00:24.851,0.6182957110918481,S,65
NC.17,2019-01-01T00:00:11.53,0.8329057786774292,P,65
NC.17,2019-01-01T00:00:19.748,0.6152291488736588,S,65
NC.18,2019-01-01T00:00:13.714,0.548512636522378,P,65
NC.18,2019-01-01T00:00:23.49,0.7912939483755901,S,65
NC.19,2019-01-01T00:00:14.02,0.6194612964915556,P,65
NC.19,2019-01-01T00:00:24.021,0.6472631003246907,S,65
NC.20,2019-01-01T00:00:13.328,0.8699616499179355,P,65
NC.20,2019-01-01T00:00:22.831,0.7416524269361353,S,65
NC.21,2019-01-01T00:00:04.225,0.9557318060625581,P,65
NC.21,2019-01-01T00:00:07.241,0.5203312103403712,S,65
NC.22,2019-01-01T00:00:06.859,0.6713447783704152,P,65
NC.22,2019-01-01T00:00:11.746,0.5965591547017958,S,65
NC.23,2019-01-01T00:00:11.917,0.5873200085719161,P,65
NC.23,2019-01-01T00:00:20.419,0.6168119322109866,S,65
NC.24,2019-01-01T00:00:05.841,0.999441403980455,P,65
NC.24,2019-01-01T00:00:10.0,0.9034017807253215,S,65
NC.25,2019-01-01T00:00:13.076,0.835705700094024,P,65
NC.25,2019-01-01T00:00:22.392,0.6399417543111273,S,65
NC.26,2019-01-01T00:00:07.046,0.9684407970130581,P,65
NC.26,2019-01-01T00:00:12.077,0.9242421428512199,S,65
NC.27,2019-01-01T00:00:10.689,0.5607546963310373,P,65
NC.27,2019-01-01T00:00:18.319,0.7256124425119792,S,65
NC.28,2019-01-01T00:00:07.655,0.5318956635163438,P,65
NC.28,2019-01-01T00:00:13.123,0.8293959778665321,S,65
NC.29,2019-01-01T00:00:12.454,0.6664923321455689,P,65
NC.29,2019-01-01T00:00:21.33,0.6107701354673538,S,65
NC.30,2019-01-01T00:00:09.888,0.7766393069070632,P,65
NC.30,2019-01-01T00:00:16.935,0.9885600338934211,S,65
NC.31,2019-01-01T00:00:13.517,0.8812042778795808,P,65
NC.31,2019-01-01T00:00:23.154,0.574602015328163,S,65
NC.32,2019-01-01T00:00:08.75,0.9903072946292002,P,65
NC.32,2019-01-01T00:00:14.989,0.5616406678400434,S,65
NC.33,2019-01-01T00:00:13.275,0.7703780030390981,P,65
NC.33,2019-01-01T00:00:22.741,0.6613278960280313,S,65
NC.34,2019-01-01T00:00:09.763,0.9276036534988091,P,65
NC.34,2019-01-01T00:00:16.719,0.8577273264871162,S,65
NC.35,2019-01-01T00:00:03.906,0.7836109331561334,P,65
NC.35,2019-01-01T00:00:06.687,0.6450270295806364,S,65
NC.36,2019-01-01T00:00:09.119,0.9151739740666638,P,65
NC.36,2019-01-01T00:00:15.621,0.5069112865839105,S,65
NC.37,2019-01-01T00:00:08.401,0.8840050216752747,P,65
NC.37,2019-01-01T00:00:14.395,0.8610961343154366,S,65
NC.38,2019-01-01T00:00:12.362,0.8831467551520106,P,65
NC.38,2019-01-01T00:00:21.174,0.9913858465222343,S,65
NC.39,2019-01-01T00:00:05.391,0.7241056443353524,P,65
NC.39,2019-01-01T00:00:09.233,0.5669733363157311,S,65
NC.40,2019-01-01T00:00:09.837,0.6777031368767512,P,65
NC.40,2019-01-01T00:00:16.843,0.6239707613263694,S,65
NC.41,2019-01-01T00:00:12.364,0.6954173096926404,P,65
NC.41,2019-01-01T00:00:21.179,0.5388135910371994,S,65
NC.42,2019-01-01T00:00:11.558,0.6554464192690836,P,65
NC.42,2019-01-01T00:00:19.802,0.5169722937668049,S,65
NC.43,2019-01-01T00:00:13.849,0.7568014756026176,P,65
NC.43,2019-01-01T00:00:23.719,0.8880630592833298,S,65
NC.44,2019-01-01T00:00:12.415,0.8351965119902298,P,65
NC.44,2019-01-01T00:00:21.27,0.7338382550898424,S,65
NC.45,2019-01-01T00:00:12.303,0.5517808555552632,P,65
NC.45,2019-01-01T00:00:21.081,0.6664456452325952,S,65
NC.46,2019-01-01T00:00:14.711,0.5011250172438562,P,65
NC.46,2019-01-01T00:00:25.196,0.5388113906737675,S,65
NC.47,2019-01-01T00:00:03.176,0.9971004572712603,P,65
NC.47,2019-01-01T00:00:05.437,0.7198133920446432,S,65
NC.48,2019-01-01T00:00:11.131,0.5951156300886612,P,65
NC.48,2019-01-01T00:00:19.066,0.8198905266824643,S,65
NC.49,2019-01-01T00:00:12.843,0.7761246749616331,P,65
NC.49,2019-01-01T00:00:22.0,0.6794775651696046,S,65
NC.50,2019-01-01T00:00:14.784,0.5260532665351714,P,65
NC.50,2019-01-01T00:00:25.317,0.6653778250271905,S,65
NC.01,2019-01-01T00:00:05.994,0.68019407637057,P,66
NC.01,2019-01-01T00:00:10.264,0.8119297970032533,S,66
NC.02,2019-01-01T00:00:04.254,0.5980695196469372,P,66
NC.02,2019-01-01T00:00:07.293,0.7053715566042431,S,66
NC.03,2019-01-01T00:00:06.428,0.8922041845867069,P,66
NC.03,2019-01-01T00:00:11.016,0.9009176200094042,S,66
